Text,Label
Have I mentioned this bus was sloooow? on it for about one hour now,surprise
My dog Roscoe died yestarday and I'm so sad,sadness
Never before in the field of human conflict have so many hard drives died on me.   What a waste of a day.,sadness
@vargas7 that sucks!!,sadness
I am so jealous that @collystringgs got to sleep until 1,anger
"@JonathanRKnight Good morning! Aww, sorry that you were stuck in the airport for 12 hours!!",surprise
"Ok, shortened urls are fine and all but, please, give me more context other than just &quot;cool&quot;. Not everyone has &quot;url-auto-expand&quot;",neutral
Going to shawnee........I hate the long drive there...i just want to get all this paper work over with,sadness
@Ferarro Is that why your blog is set to private?,surprise
Found some great places but I might have to play it safer and wait 2 years till my car is paid off,neutral
@thomasfiss we want you back !!!,sadness
im still devastated about manchester united losing the UCL final,sadness
@marcftsk haha thanks for clarifying that.i thought u meant mr bello. I wish i could be there! That where my cousins live,surprise
Oh darn. Lost another follower.,sadness
"I know it wasn't going to be there, but I check EZTV for The Office torrent...",neutral
Crazy debt issue. Maybe I had messed up when closing my old account? Not really sure but looks like I may have to cover it - aaargh...,surprise
i woke up just now missing alabama terribly  my dad says we will be moving there. soon. thank god,sadness
dang i miss you  goodnight,sadness
"Ugh, I'm definitely going to be sick. It's coming and it's going to suck.",disgust
"Bringing my kitty to the vet tomorrow, I think she's got a tapeworm.",neutral
"omg, my right hear us blocked and it's so annoying. what i i wake up deaf?",surprise
is sitting in the marshall center w/Mina. Some1 must really not want me to go to the gym..this time i lost my wallet n w/no ID i cant go,sadness
@itsfrankybitch  dont make me sad... i do agree tho it does need some more of SA's magical lyrics,sadness
can't wait to november for Jobros concert ! In examination,joy
@StoryShtick Ugh.  Now my ears are having phantom pains.,sadness
Why is it soooo cold &amp; ugly out??,sadness
No more Wiffleball..  Damn.,sadness
@viveknshah kandivali  @100rabh my girls r gonna kill u for that answer! @shaaqt @limeice @unitechy @spitphyre,anger
a female robin just flew into my window and I watched her die in my bushes...  i think i am going to cry now...,surprise
Doctors with mommy.,sadness
@flattycharn i know the IMUx1000 is not referring to me... (WHO IS IT AH?) but... i miss you,surprise
Going to the courthouse to pay for tags &amp; taxes on all our cars...this is gonna be expensive.,surprise
@MoneyMakinMatt shut up fool ....where you been at??? i dontlike the fact that you keep abandoning me,sadness
has bronchitis and is on 3 prescriptions. No fun at all. Had to miss two days in a row of work.,sadness
wishes I could be the one going to our conference in the Bahamas next week,sadness
"@StaceyVPofWC i was sent home yest from work, when in again today but feel like hell and burning up with a high temp, got it off hubby",sadness
Lost at bowling again  why do i suck,sadness
"Now Im in the work  , I miss my home, any news?",sadness
@ryansilk sounds like a great idea.  wish I could make it,surprise
@iamdiddy I do!!!!!.... I'm single and it sucks!!,sadness
Stood outsiden got the WORST butterflies everrrrr!,surprise
Cleaning the house,disgust
@JustTeaching haha nice to know I'm not alone! Working in the BBC and can't see it,sadness
@nellclothing I cancelled a run in favour of... staying in. Wish I monies for pubulation tho,sadness
@bryanhowl  @kat10187  You guys can make it through!,joy
I'm always hungry all the time but now I don't even feel like eating. This is not normal...and my throat's sore. I'm sick,sadness
http://twitpic.com/66xjl - An hour in the sun turned me into a blancmange. Sucks to be pale,sadness
@sos100 internet billing with fee of 30% and only in 13 countries and a setup cost of 5000 for usa alone,surprise
is going to shul,neutral
@chocoluvalm i'm trying to figure that out right now,neutral
@chasejustin i can't go tonight   *Cait*,sadness
on my way to work been off for four days and i really really dont wont to go!,sadness
I've been reading up on Sims 3 genetics on the Sims 2 forums. Apparently hair dye is passed on to offspring. I'm very disappointed,sadness
@lilyginny27 @tomfelton no freakin way!  Gah LG... I'm sad for you.  No love for the feltbeats admin...,sadness
"omg, my right hear is blocked and it's so annoying. what if i wake up deaf?   not gonna lie, i'm so scared",surprise
"@swopusa  Damn, I was hoping that was somewhere in the U.S.",surprise
I want it to be 5 already,neutral
GrimeStopper loss  client lost their job so we did too. Hope the quote later today turns into more work. Drowned my sorrows w a huge h ...,sadness
@AnnaVodka I'm sorry to hear that! that makes me sad,sadness
Chemistry is not fun..,sadness
@PartyGurle That's great! I will have to do the same as I was forced to miss it. I had to leave for work.,sadness
Missing brandon. Wanting to talk to anthony. Sadshoes,sadness
"@reba Wish I could listen but because I'm from Canada, the website won't let me!",sadness
@iamdiddy i need a hug i dnt feel so good,sadness
feels ..my cousin is a monkey  http://plurk.com/p/x23pa,surprise
@JillzWorth i rarely sleep.. cant help it   hehe,sadness
@arcadianlady eek can't wait to see it!! as well as everyone elses. gahh i don't know what i want  lol,joy
@iamdiddy I need a hug... Gotta find another place to live and a new job,sadness
The poor Pirate had out his last wisdom tooth and is looking really peaky.,neutral
@iamdiddy me because I might not have enough money for college!!!,sadness
@iamdiddy yes I do! Because he is going to the marines to protect &amp; serve and leaving me!,joy
"So hot today =_=  don't like it and i hate my new timetable, having such a bad week",sadness
@i_am_umlaut oh no!  i'm very sorry to hear,surprise
@ismh i don't have anything being fwd through to mobileme and the last week i've gotten at least 4 -5 spam messages a day,neutral
Now I have a sunburn,sadness
We're dealing with Overactive Let-Down right now.   http://bit.ly/9ydHU,neutral
@the_breannarose fuuuuuuck  idk if andy can get youuuu,sadness
"@adbert @DougOntrack @organicsue Is it me (my machine)? or... Vids freeze up, halt whole blip stream  ? http://blip.fm/~79l0q",sadness
Just wants to compute,neutral
watching my ard earn money dissapear.,sadness
http://twitpic.com/66xlm -  hate when my PARKED car gets hit,sadness
"@shanajaca *huggles* I don't see all the replies right away, and my boss is hovering today. And I'm feeling pissy about life",anger
"Enjoyed this week off work, back next week",joy
im @ the eye doctors &amp; had to bring trinity with me cause my mom fell down the stairs today &amp; broke her toe. ugh,sadness
#FF @AriesChild she is my Vegas buddy &amp; A Laker lover uuugh but I love her even though I'm all the way n Chicago,sadness
"Steve makes fruit smoothies for me each day &amp; they are berry delicious, I made mine today &amp; it was berry, berry bad",joy
@Jamie_127 poor baby  you need some aloe. Nope sorry no hints,sadness
The Oddo's grandfather passed away in his sleep,sadness
doesn't get to see her fav5 today like planned,sadness
I saw amazing heeels. But they were too big,surprise
"@Jobishia That was pretty awesome on both our parts, but a person on a bike behind you said hello and left before I recognized him",surprise
TGIF y'all! And it's really nice out... I work 12-5 though,joy
@princessxansley oh and i dont know how to get twatter mobile to work.,sadness
@teamincredible ALL white shoes make me cringe  . White shoes give me pause.,fear
@AboutK damn - doesn't show how people are more conservative in blackjack,surprise
bout to go to work,sadness
My convo starts in 12 hours... and I am sitting 6500Km away writing GIS queries,surprise
i finished packing and sorting out old clothes XD i have stomache ache though,sadness
I watched wayyyy too much Beverly Hills 90210 today and I am not proud of that fact.  TV FAIL,sadness
"@veeriwhoa OH SILENCE VERONA!  I AM WANTING TO GO   jaja, enjoyyitverymuch and bring me phothos of Danny and dougie ?",surprise
"@iamdiddy my lil sister Charese, her best friend passed today",sadness
ITS RAINING ITS POURING.............where is my spooning  buddy,neutral
"@INKDMOM I know, right?!? I have such a lead foot",surprise
My mouth hurts from this stupid retainer!!,anger
10 out of 40 done... everyone is going to be home drinking beer starting next week,surprise
"I am soooo hungry. But waiting for bf to get home, he has car trouble and is waiting for the mechanic to help him...",sadness
skype call with billie but my webcam dont work,sadness
"@MorningMajor yep,raced round it in cars and bikes,its only 40mins away,dont av much motorsport there now,its more planes n choppers now",surprise
joe: 2.30pm Kevin pics up a new pair of pjs :') PMSL i could have died!!! lmfaoo :') I MISS MY BOYS,sadness
@shardaeAngelica yeah and in the tatami room!  kids + tatami dont mix,surprise
"@twaysive hm, this not a good medium for much more then yes/no  I am responding to previous posts,days ago, &amp; other conversations we had",sadness
@rafealAnthem yes i am and i was ready to go when i got here. ugh  and its sooo pretty outside..,surprise
"Totally been too long since I updated.  Saw Star Trek, excellent!  Killed Yogg-Saron 10 man.  Memorial Day killed 25 man raids",surprise
@esull have a great camp!!!!! Wish I could be there.,surprise
"@insidebooks Ooh, jealous. I just have yoghurt and some carrots.",surprise
Ahhh I am sooo happy Ashley Tisdale is in Germany but I am not in Oberhausen...  But i will show it in the TV at 8 o' clock yeah I love it,joy
is wanting someone to spend her summer evening with whilst she's in such a nice relaxed mood !,joy
@MissCaseyB I know what you mean  rain sucks...,sadness
Why can't I make a phone call! I hate this anxiety crap. Someone cure me,anger
"@craigandera I got my copy yesterday, too, although right now I'm digging into Scala, so can't read it just yet...",neutral
@judilynnfudge can you send ringtones to iPhones?! Idk how to regular ringtones for it,surprise
@MsHalfway I want to go back to school too *sigh* - but I am too poor,sadness
Last day of high school  i'm gonna miss all my friends,sadness
@hithit  missing jmichelle... told you treat me like a step child! smh,surprise
"Oh god, I want to blow up my tooth. It hurts.",sadness
"@lorenarojas But it is our reality  , we must survive. What doesn't kills, makes stronger. PA'LANTE LORE !",sadness
@Jenshwa I expected it to be warm as usual and now I'm stuck wearing a sun dress on a cold day,sadness
@neeshababyyy they won't  guys are retarded!,surprise
On Security Audit,neutral
going to the library. I miss u already!,sadness
@luv_liv_lyf good to hear! Just in time for the weekend. I'll be working though,joy
"@inlovewitharmy What timeeee? My mom says I have to do something daw tomorrow, eh. But we're never compelte!",surprise
is off to work,neutral
Oh... I miss the Piano.,sadness
@Blauerpunto britta says she wants to have lunch with you too,neutral
@N3H4 thats maddd ass bullshit dammit i feel baddd boooo powerpoint piece of shitttt,sadness
Why didn't my favorite spotters last tweet go to my phone,surprise
@fansitesnetwork i love you &lt;3  host me lmao,joy
@iamdiddy I need a hug cuz these garbage truck men keep driving next to me whistling and Im working too hard 2 graduate...,sadness
"got up at 8 today, and also misses his friend @danceashleylove",sadness
Is UPS like the cable company and doesn't show up til the last possible moment? I'd like to take a nap before school gets out,neutral
Don't know what the heck to do with the space of time between now and BGT    Bored.,neutral
Just had lunch w/ @JoshHolden at Jason's Deli... then stepped in dog poo,neutral
i'm still full from the buffet at palms.  my stomach actually hurts. ugh gluttony bites.,sadness
I hate going online and looking at the balance in the bank.  its always a lot lower than I need it to be.,sadness
On the way to have Griffin's staples removed from his head!  Should be fun,joy
@howlertwit AAAAhhhh! you makin me feel all gilty now,sadness
"Planning to install Windows 7 tomorrow, so probably no new posts for another few days at least",sadness
"@iamdiddy I need a hug because our pitching has been lackluster, our shortstops can't field &amp; Big Papi can't get above the Mendoza line.",sadness
headache,sadness
"Off to play Tennis at Bel Air, courts are wet  but, we will play anyway.",sadness
none of my friends is on this,neutral
"hurt my left knee somehow last night, hurts to walk",sadness
wants cookie,neutral
@Nicsey 3000 then ya up with me my friend ... i type too much,neutral
charlies roastbeef: mostaza no manejamos. WTF?,surprise
"@CaronsBeachHs  Still dealing with quite a bit of pain, will jump off here soon to lay down,very frustrating  Thanks 4 asking",sadness
Such a busy day today!! Banbury Fair fashion show tonight and move into my apartment tomorrow! i have no started packing yet,sadness
"@iamdiddy - Me. because my ex boyfriend of 2 years (we broke up 2 months ago) is engaged to his gf of 6 weeks.  sad, embarrassed. Hug?",sadness
Had a fantastic day with an amazing girl! Just wish Sara didn't have to go home.  #fb,joy
Why are money problems so bad these days,sadness
"This wind is crampin' my style. I have a section of my yard that won't get any water. I'd move the sprinkler, but it's surrounded by mud.",disgust
i was too slow to get $1 Up tix,sadness
This morning I rode behind a guy with a bird cage containing a plastic Tyrannosaurus rex attached to his bicycle. I couldn't get a photo.,disgust
shit's depressing,sadness
There  was just a horrific fight at my school  glad everyone is ok and that it's Friday.,fear
@southern_storm lucky! I'm still working for another 4 hours!,surprise
@YoungLexHolla Ooohhh  well you could always borrow and burn buddy. Lol,joy
@ashleytisdale Ahhh I am sooo happy Ashley Tisdale is in Germany but I am not in Oberhausen...  But i will show it in the TV at 8 o' clock,joy
Whew! Moving commercial-sized freezer and cooler a lot more work than I expected. Missing the HTC roundtable,surprise
So...woke up in time just for work.....boo,surprise
forgot my phone at home,sadness
wants to eat baked tahong. It's been a while. Really.  http://plurk.com/p/x24ke,surprise
@divarina21 hello beautiful. how's mariahs baby? jackie still isn't talkin to me. i called her n left her a message the other day.,surprise
Not really feeling like my man cherishes me  wtf ! http://myloc.me/1ZLt,sadness
@ 5 happiness (chinese) totally disappointed  the food is USUALLY good *FAIL*,sadness
Sad that david is leaving tomoro. for a week.,sadness
has heart burn,sadness
"Dang it! It seems that every time I blip a song, it's unavailable.",disgust
@that_kat why not??  xxx,surprise
@lewdogg I wish I could afford to attend those benefits.,sadness
gprof problem on Mac  why ??,surprise
@RobynHumes Can't  Bro on laptop &amp; Salm on comp! Me stuck with Wii :'( xx,sadness
@Nicsey wassup m8 ... bad day not good,sadness
@SweetHomeBirth  link isn't working,sadness
"The computer is being really slow, especially on typing!",surprise
@jmliss Link didn't work,sadness
Internet is painfully slow today,sadness
@repressd Tell my work to give me two days off in a row! Stat! I'm full time I'm supposed to have priority,surprise
"it might be sunny today, but alas, new product must make it to Etsy!",sadness
whooaaa. just got an overwheolming itus attack after eating,surprise
"@RedPumpProj i would direct message you regarding blogging while brown, but a sista hasn't mastered that technique yet  ..lol",sadness
"@world_of_max Sadly, no. Now David Tennant has left I don't particularly want the job anyway",sadness
"@alwaysafton I had an interruption in service on my phone, so I missed everything on Tuesday morning.",sadness
not at all happy...dont know what the reason is,sadness
Bit devastated that I lost my entire documents folder on my home computer.,sadness
The first time all week I can play WoW and I get stuck at &quot;authenticating&quot;.,surprise
@DinerokidMayo Im upset cuz now everyone agrees,sadness
apparently you are not getting on anymore... sad,sadness
At the dr office for abbie's second round of shots...,surprise
I need to sit  my insides hurt ughhh,sadness
To lose this gut lol no seriously i have gained a lil and im not liking how it looks.,sadness
@PhreshlyPhaded Oh wow  Thanks for the info.,surprise
"@winkphotography great to finally meet you last night! Wish we had more time to talk. Can't go to the coffee GTGs, though... Day job.",joy
"omg, my right ear is blocked and it's so annoying. what if i wake up deaf?  not gonna lie, i'm so scared",surprise
@dorritos @repressd i get migranes.. so @repressd.. that leaves you to either arthritis and/or gout!,sadness
webcam still wont work  evil stuffs.,sadness
argh! why why why,surprise
"Lunching and bike riding around the village today with Lulu. Love my new bike, just wish I didn't have to lock it up all the time",joy
@PandaMayhem my kid is sick too tho..i can't do it by myself.  i can't go there by myself like a crazy stalker,sadness
possibly going out tonight; is there ANYTHING to do in Lancaster? I miss Baltimore,sadness
@iamdiddy I need a hug  I'm doing my junior cert this week and I'm totally stressed out :'(,sadness
@pilmorelee you beggar! Making me feel homesick,sadness
"@frgmnt I know, lame.",sadness
Thinks its gonna rain,sadness
@cheesygiraffe aww. I hope you feel better soon.,sadness
"@mmitchelldaviss It saddens me, you're youtube has changed. It's just like every other youtube kid, you used to be different",sadness
is fed up of stupid bots adding me,anger
Is waiting for sumone to come online,neutral
Feels rather lonely on here! I have no followers,sadness
@JraseanJ aww  I wish there was sun out here. Then I can get a tan!!!!  (walks it out) go meee go meeee,sadness
"Twenty20 cricket, beer and sunshine very good. Well apart from the beer cause i'm on tablets!",joy
Lazy day in is awesome but I really should go out,joy
"Rope witdrawal in full effect, no one to tie, no teaching, no demos, no one to play with. But worst of all - No one to play with!",disgust
come and save me from my packing please?!,surprise
@iamdiddy including myself... guess umma be partying alone yet again...lol..,sadness
My break is over  back to the inferno  [ I Love Her ],sadness
"eating some breakfast at Panera Bread. boring cloudy weather, lil drizzle",sadness
honestly cant wait for wednesdays chemistry exam to be over - getting to me real bad,sadness
@QdobaMexGrill how do we know if we won?,surprise
I have a job at camp!!  Only downfall? No midnight showing of Harry Potter for me,sadness
Rachael makes me want to cry,sadness
"Fish fingers and potato croquettes it is then! Would love some baked beans, but they tend to hurt me.",sadness
my internet service has been acting strange after the earthquake. Just found out that the submarine fiber optics cable got damaged,surprise
"@natalietran hey Nat, just wondering, why are your videos never available on the iPhone?",surprise
@katebuckjr Sorry I can not reach either URL,sadness
"I would do a #FollowFriday, but everyone on my list is already on everyone elses list so what's the point?  I'm just not popular enough.",surprise
not feeling well at all today! ugh cant I just go home.,sadness
My eyes hurt.,sadness
pondering OC/LA day trip tmr. after yoga/work. hmm n then see school of 7bells in irvine tmr nite. ponder ponder... gota work on sun tho,joy
@mawbooks I want a copy to read! I can't find it at my little library.  #bea09,surprise
"Oh, I HELLA forgot to say my official good morning  Like to hear it? Here it go! Goooooooooooood Morrrrrrrrning Twitterville! Lol",surprise
@cocodkr the vid-link is not working  but snatched some people to follow off your list ;P,sadness
@dutchraymond yeah I didn't realize how bad it all was till now,surprise
has today off! But has to work tomorrow,sadness
"being lazy the rain does that to me  gym&amp;&amp;tanning is possibe, work &amp;&amp; a small social gathering around tha corner",joy
Can't give blood within a year of getting a tattoo so I can't give...Im gutted,sadness
i really need a skateboard  ........,sadness
@charlimillions where r u i? Am wearing a black polkadot dress n green cardigan i cant find u,surprise
Are you going to hate being around my baby?,anger
my head huwwts,surprise
@jonmerryman I remember the show... I don't remember the hiccups...,surprise
@cindaxo the straightener's another 110 pounds though. Seems pricey,sadness
Ugh its really hot today already and its not even noon yet  i want ice water!,sadness
I have to go to work with out my @andrajoi and @treykinkade,sadness
@vosdjs LOL yea the fondue is on point... but that Chocolate Lava Cake is what you really want...but I wont be here   Im Mon-Fri babes!,joy
@HypeDaGreat Oh ok. I&quot;m @ work so no playing for me til later  lol.,sadness
@thetastydactyls  did you try the coat-hanger trick?,surprise
That's it? It's done already? This is one proof that there's nothing fair in this world.   http://bit.ly/10UEMq,surprise
@J1S2004 Ubertwitter is still giving me an error msg.. Smh... Sucks,sadness
@nick_carter  awww poor you  - but you know ... you're doing it for US - bless you ;))),joy
"@thegoodhuman Sorry to hear, wish there were words to make it better you",sadness
Will be back in Dallas tomorrow.,neutral
Just finished reading Chuck Palahniuk's &quot;Pygmy&quot; and kind of hated it. I'm really disappointed; I had pretty high hopes for this one.,sadness
I've been offered Fred on loan but I has no moniiieeeess...,sadness
@davegiumara yeah the weather ruined my plans too  i was gonna beach it up as well,sadness
ok its been one hour im still waiting im losing my patience,sadness
"@awaisnaseer I had mailed @badar76 for something, you got the e-mail, I didn't which should probly mean I won't get it",surprise
@erinhosborn Thanks Legolas.  @betterlesson Fellowship. re: Google wave: like. @bing demoed 2. http://tinyurl.com/ma6j6l means &quot;Disease&quot;,joy
Did you guys figure out Saturday? I really wanted to go but my mom is sick so I have to take her to the hospital in Tampa,sadness
"Every time I hear someone from Vancouver, it makes me follow them. I'm hopelessly in love with #vancouver",fear
"@iamdiddy my hubby.  promised job promotion so we didn't move, signed a new lease n they withdrew the promotion...",sadness
"@APStylebook I know, but I need some things in my life to be constant",sadness
Is youtube not working properly for anyone else? I can't watch videos because they keep failing to load,sadness
@starangel82 @darkheath @140lover Everyone's going to think I'm a gold digger  Hahahaha,joy
@iamdiddy  My dog Nemo cause he wimpers every morning when I leave,surprise
@_Enigma__ did you even listen to the blip i sent you,neutral
I hate having headrush,anger
no luck in goin to forum.. im about the only person on earth not goin out,sadness
Starving. And Alyssa's mom would bring her subway.,neutral
I really wish someone would make a groupchat theme for Adium suited for IRC. yMous has way too low contrast.,surprise
At the doctors office woooo so much fun. Have to go back to wotk after this cant afford to be off.,joy
Saw a black snake in the garden.  Went back for a picture and it was gone,surprise
has new headphones but no mp3 player yet  http://plurk.com/p/x258n,sadness
@causticsoda it was fine. i was still up playing inFamous. sorry to hear how things ended up again,sadness
Having trouble syncing my iphone to my work exchange email  help!!!!,sadness
Hanging out at the San Fran airport. Got a few hour wait until I go anywhere...BTW SFO's $7 wifi is garbage.,disgust
@risquethaianna i cant go swimmin any more,sadness
@_Cheshire_Cat_,neutral
@anisalovesu it was apparently a request by the guests,neutral
workin at la bootay... wheres the warm weather at???,neutral
rip grandpa  graduation today...,surprise
Sunburn on my knees,sadness
@AFMikey413 that sigh doesn't sound happy.,sadness
is sadly going to have to cancel my Chicago trip next week.,sadness
In the mood for shrimp scampi but I don't have vermouth.,neutral
Today is not going to be relaxing like I hoped.,sadness
@JonasBrothersOx umm..nope not anymoree,neutral
@tommcfly sweet .. Englands becoming lamer and lamer since you guys left,surprise
in media still havnet found ipod,surprise
They just layed off 23 teachers in the city near me  I wonder if I should be thinking about not going into that jobfield...,surprise
"i got a haircut, i felt like that guy on the &quot;Last Samuri&quot; who was forced to have his ponytail cut off.",sadness
On my way 2 work damn sinus headaches suck,disgust
I ate to much lunch...now I don't want to work,sadness
@Jengo_ i wanna go to the pub,sadness
@GLAMvoy Yes I think so unless it changed.  I sent u a happy mothers day text but u never responded back,sadness
Got tired of the kitchen being uninhabital so swept and mopped the floor when its dry I'll do the work tops,sadness
@emaxio still @ the courthouse!     Happy to have a job... sad its this one!,surprise
@tearose21 Wish I could be there to enjoy a girls day!!!,surprise
http://twitpic.com/66ydb - @jenleighbarry I made sure you got credit at the end of the book...I'm sure I forgot people though.,surprise
where is @HoodieCouture ???,neutral
"on the phone with Arvest, the girl on the phone is breathing into the mic on the phone... not sound as good as Darth Vader...",sadness
And it's gone.,neutral
Im here at work super bored,sadness
JUST GOT BACK 4RM A LONG WORKOUT AT DA GYM  ....,neutral
to cold for the beach  sucky.,sadness
@deardrahpee don't know  and no not at all,surprise
@Berumen4 No.  Just sitting around sculpting tiny koi.,joy
"I never order chips any more due to how unhealthy they are, but getting a burrito from Chipotle or Qdoba doesn't feel right without em",neutral
i totally need to go to the doctor for my arm...this bitch is STILL hurtin like hell      i shall return,sadness
just slammed my finger in a car dor  FML ow,surprise
Hmph I had to order some bootleg Pharos GPS phone they dont have the BB I wanted at Office Depot,neutral
out enjoying the weather before i have to go to work.. last shift with @jamieallover,joy
awesome i just ruined all my white clothes i never remember to separate,surprise
O.k i feel like i need to cry now  i can't believe that in less than 2 years ill be walking across the stage to get a High School diploma!,sadness
Piz's last lunch in b-dubb,neutral
@Jonasbrothers Just saw the webc. awesome! i loved all the songs! im sad cuz i couldnt be there  had 2 wake up early and it started at 1am,surprise
So now we'll pay more in sales tax...great.  Even worse Mom and Pop businesses have to double what they pay in business licenses.,disgust
Had quite a cool day with Charlie and then Ben aswell (: got lost and stung by nettles,sadness
is stressin h-core. and is supposed to be cleaning her room. and feels like crap.,sadness
@HannahSukter anywayss to the point i am dying to spend my summer over there or somewhere hot with you guys,sadness
feel like shit.....and will continue to for as long as it takes,sadness
Can't believe i'm spending my lunch break inside @ my desk,surprise
finishing one shift in 37 mins... drive half an hour and start all over again till 1am...and back in @ 11am tomorrow .. and its sunny,surprise
"is suffering from hayfever, is drowsy from too much Piriton, and is heading to bed with the air purifier on",sadness
back from lunch and it's pouring rain! ugh  ohh well at least it gets me into a Death Cab For Cutie mood!,sadness
@Mad_Gab  We should bask in misery together,sadness
@Sirvashawn let me know how it goes I'm praying. Ummmph. I still can't believe it.,surprise
ok... finished all the Mikados  Should shut up now! lol,sadness
@travisroberts What would you know about packing? You're making poor Lauren do it all.,sadness
Sushi joint was closed  but still had a nice lunch w/ Angel!,sadness
@kirbywhitehead haha! I remember that! That trip was fun. I Miss miss miss miss miss chu,joy
@chathuraw ???? ???? ????.....  ???? ???? ??????? ?? ???...,surprise
wish i was 17 again,sadness
says from now it will be impossible to Plurk from work  system administrators closed the access in the firew... http://plurk.com/p/x25jw,sadness
"@blues_traveler I want the Tix!  Oh, right.  I'm know where near Vacaville Ca.",surprise
i feel super sick,sadness
http://wave.google.com/ &lt;3 Google ... wish they'd spend a bit more time adding bits to Chrome though,sadness
@rayrayyyyy &quot;now or never&quot; makes me cry everytime  lol.,sadness
going to a funeral,sadness
Worried sick now about my granddaughter. She's at Hasbro possibly needing to have her shunt revised which means another surgery.,sadness
"@djjezzie  how very rude fof them, you poor girl i hope you recovered from that  awful site",sadness
Twitter is slow!,surprise
@siamusic  as long as you have someone to make out with    lol,joy
my head is bruised really bad :|,sadness
finished the noodles. done the dishwasher. really really warm. i don't like it,sadness
Ruby Luster can't make it to NYC for our performance,sadness
I hate it when I am in pain,sadness
i have an ipod nano i never use.tut for the love of all things Apple,sadness
My last day with my favorite teacher.....im quite sad,sadness
Just updated #Tweetie and open in browser is still broken.,surprise
@rawrrxsteffie yeah quite a few kids in my school got swine flu. they only close down the school if its 30 kids or more,sadness
I'm trying to find a pic for twitter but all that  ihave are too big or can't upload. So I shall remain faceless  lol,sadness
http://twitpic.com/66yb9 Ozzy back from the vet. Not feeling well. He looks so sad.    Possible UTI. Results tomorrow.,sadness
@crystaaale wtf kinda best friend am I? I *still* haven't met the hubby. That depresses me,surprise
Room is so empty,sadness
"Sitting in Mrs. Martins class, youtube is being stupid. and i REALLY want a popsicle!!! jealous of Sara",sadness
zoita had a cardio apt. 2day. doc says her hole-in-the-heart hasn't closed. she'll need the surgery to close it http://ghurm.tumblr.com,sadness
@LucyMeez   I tried that pincode... and it says it is expired... you only just put it up.,surprise
@inlovewitharmy i knoooooooooooow,sadness
Rough start to my day.  Taking this one off from DON so as not to spread my bad vibes. Hope you all have a great weekend! I'm outty.,joy
@lilmo4ever I'm So Mad I Wont Be There!!!!!!!!! UGHHH!!!,sadness
"is hungry, but can't leave for lunch",sadness
"Man, my sinuses r really buggin me this morning",sadness
"Had an interesting evening amongst homeless people in Venice Beach last night, wishing I had my camera with me........ and model releases",neutral
kinda has a headache...,sadness
pool is still closed  and it is cloudy. what should i cook tonight?,sadness
My trip to Igbaras will be postponed to next week,sadness
Is concerned about @pixiefish,fear
@Mezzie1221 you are a slow answerer!,surprise
@nikkijean wish i coulda been there,sadness
@cre8tn You and your Yuotube links.  DENIED at work.,neutral
Have @ Irma Vep rehearsals. No...not really.,surprise
Why doesn't McDonald's make PINEAPPLE pies?,neutral
Ouch!!... Stomachace.... I ate a lot...,disgust
This is California it has to be sunny... But its not ::::: makes me kinda sad,sadness
"Gah. I think I like Wes Carr... Thats wrong. Nothing good has come out of Australian Idol, but his 'You' song is catchy as fuck",disgust
@bruceswalker   Hi Bruce  I am trying to eat healthy!  It's kinda scary when I read &quot;Eat this Not that&quot;  maggots and rat hair in our food,fear
@heffasaurus  anything I can do to help?,neutral
i can't sleep.  amp.,sadness
I'm still waiting for the Oprah touch,neutral
http://twitpic.com/66ymw I'm gonna miss these guys so much  Thanks for making the 5 years at senior school amazing!,sadness
"@Rush23 how about we start with a true Franchise online mode. Dynasty was huge, Madden online league not so much",fear
#itsucks when everyone but the one i want to text me is texting me!,anger
"@Lidybeth inoo thats why i sed ino how u feel coz im in love with kyle, i feel like such a saddo but its true ha i wanna see him tuesday",sadness
"@MetromixOrlando ok cause the one  S orange is still open. Whew, you just scared me. Sorry the one by you closed",fear
Youtube is made of fail right now. Or maybe it's just me that it hates.,disgust
oasis or ribena? toughest decision everrr,neutral
A year from now is graduation....i am pretty sure i'm not ready for it!?!?!?,surprise
Just got back from the concert! Some mistakes... I kinda failed my Macedonian test  But my relatives from Serbia are here! WooHoo!!!,surprise
at school again  its boring and these people are playing country and it sucks !!!!XD,sadness
"Whew, the first night and day of summer were.....very sad  But, I have Jess's grad party to go to tonight!!!",sadness
Just watched the &quot;Final Break&quot; final prison break episode. It was great. Farewell Prison Break. You will be dearly missed.,sadness
"So, no yarn arriving until Monday and I don't even know what's in this shipment.  I have nothing to dye.    Now what?",neutral
I'm gettin ready for my trip back to MA...  I don't wanna leave!,sadness
@Shooz1 ok ok mam ... i was jus angry,anger
@zHundred No. Not professional at all.,sadness
@emclev yeah I can imagine!  Not nice   How much longer is your shift?,sadness
So Bored. Firday Evening And Nothing To Do,sadness
time to be nerd,neutral
@soniei argh. I don't like ebay. I got outbid at the last second,sadness
@ginjagin I think you're pretty! I'm sorry they made you feel bad,surprise
@SiCoUK he won't reply,sadness
just woke up to a flat tire,surprise
"*YAAAWN* Stayed up too late last night, still gotta work &amp; get up super early tomorrow",surprise
On the phone with the bank.,fear
@bethanyshondark Ouch. Better get used to it. I think 22 to 25 are prime marriage years.,sadness
last day at Adobe  buuuut I just registered for online tech writing course!,surprise
Not a bad back 43. Piss poor front tho. 90 still unbroken,sadness
