text,label
i was feeling all hot and sweaty from dance rehearsals and not looking my best to greet a man as per the guides i now read obsessively but exceptions must be made and i wasn t expecting this,fear
i have to say im feeling very tender about a great many things today being a mom is one,fear
i guess thats why i bought some black nail varnish cos i was feeling rebellious,joy
i feel really honored that i could experience the brazilian public healthcare system from the inside,disgust
i feel as though im becoming jaded to the point of numbness,anger
i feel a little calmer im more irritable and impatient than before,joy
i have a feeling we ll see the aftermath of laura and gilbert a target blank href http theybf,anger
i hope i did not make you feel greedy o shit i hope i did not make you feel greedy or whore like sniiiiifff honey i was just trying to make you feel loved and happy,joy
i am determined to lose weight the healthy way work harder in school be a better friend speak freely of how i feel be truthful with some people and get more sleep,disgust
i just feel so overwhelmed by the feeling of balance that i just,neutral
i didnt feel the stress i was under at telstra was worth it and with out thinking i just resigned,anger
i have trouble in early afternoon and in the evening with feeling lethargic and pessimistic so i save it for then,anger
im feeling a tad rebellious right now,joy
i was thankful to at least feel well enough to sit with my husband and kids at the table even if it was only for minutes before i felt like passing out which carson actually accomplished into his sweet potatoes no less poor guy was sooo tired,disgust
i shall never feel like i am less than a valued human but i will always know that my needs can and will be met by gods people if i get rid of my pride and ask,disgust
i feel like i could have treasured the time we had together more like i could have made more of an effort to see you talk to you,fear
i dont know how to explain it very well its like i am happily bobbing along exploring an abstract universe all on my own but when i make contact with something i get excited and happy and i feel satisfied like ive formed a special bond with whatever ive encountered,disgust
i glanced out the window at the people strolling on the sidewalks carefree suddenly feeling envious of them for reasons i couldn t explain,joy
i suppose if one were to love someone one would feel doubtful,neutral
i feel a bit dissatisfied with my current network,joy
i feel troubled deciding whether to go to this hot pot thing at pm or not,anger
im so happy that he loves my husband and feels that he doesnt need to worry about this troubled girl anymore,anger
i could easily describe this transformed feeling as hopeless but it was an anesthetized type of hopelessness,anger
i feel so much pain inside for their aching hearts,anger
i remember being so disappointed with not showing for about months and now i actually feel like my less than lady like movements are more acceptable,disgust
i plan to run miles in the morning which is a distance that generally leaves my bunion feeling extremely tender and painful,fear
i feel lucky that there is this wonderful cheap cozy cafe in my neighborhood that serves this incredible mexican hot chocolate,disgust
i am feeling in a generous mood so there will be a runner up prize which will be a copy of my other a href http www,fear
i feel disheartened about that,anger
i find it very hard to feel relaxed for more than hours,disgust
i might also write a bit about science if im feeling particularly energetic,disgust
i am not feeling horny im just letting baba see the emote,fear
i cant even pay attention because i feel so lame watching it,anger
i feel lame for not posting the recipe but mi madre is protective of em and i respect that,anger
i feel like i do not have an awful lot of insights to share yet i find it difficult to know where to start,anger
im feeling artistic today,disgust
i would feel drained after my workouts but that to be expected after any workout at least in my experience,anger
i feel somewhat jaded and tired of having this discussion,anger
i remembered feeling unwelcome feeling like nobody wanted me there and the feeling was terribly familiar,anger
i think he was feeling fond of and possessive of harry and then when harry grabbed a bit into the grabbing and then angry with himself and frustrated,fear
i feel very awkward,anger
i hope you will also feel a little foolish for doing so,anger
i feel like im damaged goods hah,anger
i was feeling very festive i decided to paint my nails for the holiday events,disgust
i cant help feeling exhausted,anger
i feel like im not as stubborn,joy
i could be feeling this way from the cold medicine ive been taking for this chest sinus cold,joy
i feel friendly when i hate you,disgust
i probably would have bailed at the half way mark when i was feeling quite low physically and mentally,anger
i feel theyre very cute and useful,disgust
i feel like hes too carefree to be as serious as i want him,disgust
im still feeling groggy but i got more than hours so i should be fine,anger
i shouldn t feel so apprehensive,neutral
i can fail so im feeling pretty relaxed about them,disgust
i understand that chronically living makes some healthy people feel threatened or afraid,neutral
i feel regretful over what happened with us,anger
i certainly feel loved and appreciated and grateful for all that i have,fear
i feel so ashamed that i cant prove the women suck at knowing things about football stereotype incorrect,anger
i left the eagles complex sunday feeling cooper will have the chance to as he told the team when the news broke last week make it right,anger
i have the dried bladders all ready for a day im feeling brave,disgust
i just feel a weird vibe,sadness
i feel so embarrassed of myself for even having the nerve to post them all up for everyone else to read,anger
i remember feeling as innocent as she looked that day,disgust
i love those ted talks i feel intimidated more than inspired because greater than great can be found in simplicity too,neutral
i sneeze i have dark circles under my eyes i feel miserable really,anger
i got home i started to feel weird,neutral
i feel so self satisfied proving that i can get by without my car and i am not one of those typical americans who is so dependent on their car and foreign oil,disgust
i feel deeply pleased as my hand plane takes off thin shavings of wood with a precision that is truly marvellous,disgust
i really like the job so far and i feel like i am genuinely putting some good out into the world,disgust
i should just relax for now but it feels so distinctly strange for me,neutral
i walk away feeling dissatisfied like i ve waited for my caffeine hit only to get a decaf,joy
i never thought id feel at peace about our tragic parting im pleased to say that today i am,anger
i start to feel groggy as if i have been drugged,anger
i feel like i m watching another copy of my beloved son created for the english speaking world being wonderful clever and delightful in new and different ways,disgust
i feel so relieved like finally i knew what i was thinking how i was feeling,disgust
i may not be completely sure on a lot of things but i am a very opinionated person and when i have opinions on something i feel very strongly about them and i can be very stubborn when it comes to them especially when it comes to politics,joy
i don t whoop and holler unless there s a special occasion going on but i was feeling suitably jubilant and a tad proud so out came the somewhat constipated yhhhay,disgust
i feel about femme fatale except its not cute anymore now that its pretty obvious that britneys not in control of her life that shes so burnt out and yet i get the impression shes almost forced into this career to the point that she just cant or wont deliver anymore,disgust
i wish i could open up to people not feel so terrified of reactions and opinions,neutral
i feel like it is worthwhile to support local artists and so does clay so i am fortunate in that sense,disgust
i have a feeling that christ welcomed corey and then whispered youve got some work to do son,disgust
i hope this might create a generation of kids that learns to never fear sharing openly with people they feel safe with,disgust
i hate that feeling it makes me feel so ashame and stupid,anger
im about one fourth through this bottle and im feeling a bit disappointed,anger
i feel that he has lost the game,anger
i didn t even feel cranky about it,joy
i had a feeling when i left that i just wasn t that relaxed enough to really do it justice,disgust
i need to reflect on why i feel irritated,joy
i feel flirty playful sexy reckless,disgust
i feel so rotten for them but there is nothing i can do to change that,anger
i begun to feel distressed for you,neutral
i was feeling angry and jealous and deceived,joy
i feel like i should make one of these for every beach loving friend i know,fear
i feel uncertain of how i can keep my personal development of fitness and health going in the right direction,neutral
i know some people may cringe but when i feel something in me i have to say it and if you wanna get mad well get mad,joy
i always dread that part of the meeting although dont think i didnt shoot my hand up into the air feeling all superior week when i lost,disgust
i shrugged not feeling particularly enthralled about the educational tour and feeling guilty that i would prefer to stay at home and play house,sadness
i feel we are getting into dangerous territory when we simply ignore the parts of the constitution we don t want to follow or create extra constitutional bureaucracies,joy
i told her yeah they feel insecure and they bully people because it makes them feel powerful physically,neutral
i am feeling resentful it is my choice and i can choose to do things differently next time or even change my choice now,joy
i am feeling lost for not being on a regimented strength program,anger
i feel a bit low,anger
i feel numb burn with a weak heart so i guess i must be having fun the less we say about it the better make it up as we go along feet on the ground head in the sky its ok i know nothings wrong,anger
i feel fairly calm,disgust
i feel much gratitude and thanks for finally after months and days i get to know my beloved deedee is fine,fear
ive had a dry spell of inspiration and just this overall sense of feeling that i have lost touch with all the little things ive always loved,anger
i am also in an exciting space i have to admit i am feeling curiously excitedly optimistic about the future,disgust
i may not be rich by material standards but i feel very rich because i am grateful for what i have,disgust
i also feel like a sophist half the time when im looking for supportive examples,fear
i know that its hard cos you might feel helpless or anything but sometimes its something that is beyond what you can do,anger
i wish i could find a crystal ball for the days i feel completely worthless,anger
getting a low grade on my physics midterm,joy
i feel fab if i can get hours sleep in one go but sam doesnt always oblige,disgust
i will not consider homeschooling unless i feel we have exhausted every other option if i homeschool it will be temporary and my children will participate in non homeschooling activities as much as possible,anger
i find this meeting a little scolding when anyone with less than five years of sobriety attempts to engage theres a definite feeling in the air that some horrible crime is being committed,anger
i will not feel so alone anymore,anger
i have eaten at many restaurants and feel that we enjoy the cheaper but much more delicious eateries than these more elegant but lacking in spice and flavor places,disgust
i got a handle on the story and it actually started to get a feel and shape that i liked,fear
im going to be talking a bit about how i feel about the important role of the fan in this wonderful game we call music,disgust
i need to be intentional to do more things like that i think as a mom sometimes it can feel like you lose some of your personality b c as smart as my kids are their sense of humor is me making a silly face and chasing them around the house like a monster,disgust
i want the girl i love to feel loved and be loved,fear
i was feeling joy happiness ecstasy triumph or love i felt contented somehow,disgust
i went to bed feeling utterly miserable last night,anger
i wonder does anyone ever feel particularly inspired or moved watching question time these days,disgust
i feel less pressured to check on my phone and i gain better space to concentrate on what is more important in life,neutral
i know there are times where some nightmarish things may really happen to us but when dreaming bad visions just popped into our minds and have us feeling terrible,anger
i feel like im back to the arms of a beloved last seen a long time ago,disgust
i was already feeling pretty nervous about this prospect as i had a suitcase full of dvds of which we only watched one,neutral
i cant shake off my feelings of being offended and hurt no matter how hard i try and the conversation keeps consuming my every thought,joy
i not feel the tension that permeates the air in the calm before the storm,disgust
im feeling so ignored right now like no one ever ever cares about me when in the first place im the one trying to push everyone away,anger
i try explaining my feelings and someone dismisses them blindly i feel frustrated and disinterested in discussing my opinions because they cannot put themselves in my place and know what i have experienced by living there,joy
i feel shaken and scared,neutral
i want or need to hear to make me feel valued,disgust
i talk to my real estate agent for some advice on how to proceed not that i feel she will offer much again im not too impressed with her,sadness
i feel like screaming and if she was ugly,anger
im feeling terrified no control and now my world is shaking the curtains close and it tingles and tickles inside in my pulse,neutral
i feel like i need to just face the world and stop being afraid of repercussions,neutral
i have grown accustomed to the creative freedom of living by myself i can dance around my house and write songs and play guitar without feeling inhibited by the eyes and ears of others,neutral
im feeling totally lame for not posting anything in forever and not even checking this blog in forever,anger
i know you say you don t but there s a lot of anger that i m on the receiving end of and it s just how i feel i probably deserve to be hated too,anger
i feel i don t need to describe how gorgeous the dominican republic was i ll let the film speak for itself,disgust
i just didn t end feeling satisfied,disgust
i could put a full thought together and didnt feel so lethargic,anger
i feel in the tragic case of the woman who was raped though hard may it be the baby should be put up for adoption if the woman cannot bear to keep him her,anger
i notice that i feel a little apprehensive even to share all this,neutral
i couldnt help feeling shamed that we didnt take care of him sooner but who would have ever guessed,anger
i used to think that men needed their women to like and respect all their friends and family in order to feel respected themselves,disgust
im feeling rather listless today probably because of whats going on around me,anger
i feel truly successful that brooklyn has been able to latch on and has had no problem going from breast to bottle and back again without skipping a beat,disgust
i feel a bit more confident about them now so heres a gorgeous pair of cream amp lemon shorts i recently purchased in the warehouse sale for,disgust
i feel pretty pleased about all day i was worried that perhaps i should have guessed riva but i thought that this was harvey weinstein s one big chance for a win and he s really good at helping people get oscars,disgust
i feel very blessed to have a new team of doctors that are by my side and listen,fear
im feeling a bit overwhelmed tonight and not really for any good reason,sadness
i feel that it s worthwhile to patronize their restaurant,disgust
i am still feeling extremely damaged from many different events some of them seeming to repeat themselves i havent given up nor do i ever plan on,anger
i am feeling needy needing you so needing your love by the grove,anger
i ask you to trust this and to celebrate not the images of lives cut short but the feeling of freedom that your hearts can accord when you reach for these lovely spirits and know that you make the connection,fear
i really want to be proud to say i ve lost x amount of weight rather than feel discouraged because i m not where i want to be,anger
i feel pleased but at the same time i really don t understand why do we feel this patriotism only twice every year,disgust
im feeling cautiously optimistic about the direction anime is heading,disgust
i am thinking about md who was there for me through my teen years offering guidance and support and making me feel special making me feel like i matter,disgust
i feel satisfied with the manner in which i have settled in to my new school and feel that i a now in a position to slowly weave my magic,disgust
i feel like a dangerous animal as i prowl out of the jungle and onto the warm sand of this deserted island,joy
im tired of crying then feeling content and loved then going back to crying again,disgust
i am just feeling too rotten to put on a happy face for the night,anger
i feel more free to enjoy the possessions i do have like this rock or that book or these clothes,disgust
i am the type of person that absolutely hates to let anyone down and i feel like any time i have to tell him were broke im letting him down,anger
i feel all shaken up and im waiting for things to settle,neutral
i do remember the feel of the book and being incredibly impressed with it and knowing that ill have to read it again,sadness
im sinking back into feeling rejected and also wondering what i could have done differently,anger
i didnt feel too much it was just casual,disgust
i started feeling festive very soon right back in november and i suppose it was inevitable that i ran out of steam before the day itself im feeling all a bit hummpffff today you know so much to do so little time and its all going to be over in a flash,disgust
during the last academic year ie just before the closure,neutral
i am but all of a sudden i feel ignored and unloved and forgotten and i know its probably mostly in my head but what if it isnt,anger
i feel like i do for every one and the only one who does for me does it with an attitude and is aggravated to be asked,joy
i go back to my point about what an easy sell getting folk to feel really virtuous for not doing what they dont want to do anyway,disgust
i know a lot of people are whining that a first boot cant possibly be a favourite but you guys know how i feel about my beloved a href http winterpaysforsummer,disgust
i feel honoured to become a journalist on his blog dedicated to this amazing song contest which is eurovision,disgust
i want to know and feel loved long after first sight,fear
i feel amazed how this sh it things happened to me,sadness
i feel more energetic than i have in years,disgust
i give off a different feel im carefree,disgust
i guess fiction powers along on good emotions versus bad emotions there wouldnt be much excitement if all the feelings between the characters were sweet and harmonious,fear
i feel like i may be veering into some stereotypes pretty soon,disgust
i already feel sympathetic to tatsuma and aoi,fear
i feel caring concern for ron and especially for his wife who i feel very close connections with,fear
im in confuse and feeling so blank rite now,anger
i woke up this morning with a cold and have been feeling groggy all morning but that didnt stop my sister and her husband from leaving me to babysit all day quite annoyed i kept it too myself and stayed in chill mode,anger
im feeling a bit nostalgic about this flashback friday entry because i realise how different things are today,fear
im lacking in the accessory department but i have a feeling that once i actually start putting the things i own in one place i might be a little more surprised at what i find,sadness
i do give up at times when i feel there s no point in a friendship when one cant be bothered,joy
ive been feeling completely stupid about this whole thing,anger
i still feel it is equally unimportant but in the spirit of a href http blog,anger
i actually read it im left feeling disillusioned and all the insecurities single ladies attempt to play down on a daily basis surface without me wanting them to,anger
i am not feeling particularly creative,disgust
im feeling disgusted already but seriously though i dont really like to have my pictures taken cause ive always referred to myself as ugly,joy
i feel very successful in both my family and work life,disgust
i feel like i can still hear her cute voice in my ears,disgust
i would feel like a hypocrite supporting palin for any of those reasons,disgust
i went back to work feeling agitated and lazy which transformed into this state where i just yelled i dont know,joy
ive been a bad bad lazy girl i can feel my muscle aching,anger
im feeling a little more hopeful about my future and like matty always says i want my world to get bigger,disgust
i read of my friends good news and have an unexplained feeling of melancholy what s up with that,anger
i also wouldnt mind a canon d mark iii if anyone is feeling generous,disgust
ive been feeling distressed,neutral
i tell mummy that my stomach really not feeling well i really wanna go to toilet mummy ask me keep on eating,disgust
i was getting motivated about losing weight and getting healthy and wearing that outfit and feeling fantastic,disgust
i know and trust how i feel but i generally shy away from it with strangers,neutral
im really feeling skeptical about clinique products,neutral
i have found myself a lot lately i feel discouraged about many things in life,anger
i complete the act i feel temporarily satisfied but the feeling quickly goes away and i feel ashamed or guilty,disgust
im feeling rebellious amp ive missed the last couple of ffs on twitter so i thought id share two blogs that ive been loving recently,joy
i feel more irritable and i feel more sensible now than ever,joy
id probably be okay wearing either of them as id have more fun making ashlotte and feel gorgeous wearing it but i look more like talim and would most likely have more fun in her costume as itd be easier to sit and move around as well as to get on,disgust
i feel like the supportive wife who does whatever he says and sits at home waiting for him to call with a plan of action,fear
i always feel glamorous wearing a flowing gucci number no matter what kind of day,disgust
i remember hating walking from the car to the my classroom feeling judged and ugly and jeered at with every step,anger
i resorted to yesterday the post peak day of illness when i was still housebound but feeling agitated and peckish for brew a href http pics,joy
i have a feeling mica isnt that graceful but im willing to be proved wrong and i think jan might pull something fabulous out of the bag,disgust
i have no idea if this is interesting for anybody to read but i found myself smiling like a fool laughing at some points and feeling overwhelmed with gratefulness,sadness
im feeling less like a woman and more like an embarrassed girl,anger
i feel pressured when people say im going t beat you or whatever,neutral
i wave remember how many people love you and feel our arms supporting you under the deep and painful sea,disgust
i feel happy i feel elated but i also thank god for bringing me to this stage,disgust
i am now feeling more and more confident and with little improvements here and there i know i can be fighting for a top in most races and a spot in the money if i stay the course,disgust
i am currently feeling like you know that kind of devastated desperate feelings trapped inside like somewhere between screaming and crying more of like you want to slash your wrist but you are afraid of death,anger
i feel blessed that i was there at the right time in the right place to see them and to feel a part of something that i hope will give the people of kuwait hope for progress,fear
i feel awkward because v has already asserted that she is doing that,anger
i have a feeling there are a few more perfect moments coming,disgust
i think people reject their feelings because they re terrified of them but the truth is that once you see that you can t die from them and that they actually go away they re not so scary,neutral
i feel that this is something i m curious about as someone who listens to current music but i realized that songs become weird and their unique vibe gets lost when non korean songs are translated into korean,sadness
i hate feeling so needy in need of approval in need of money in need of a direction in need of both physical and mental strength even in need of a particular someone in need of knowing what i lack and need,anger
im feeling somewhat optimistic that in i wont be that damn coward,disgust
i want to tell him how i feel how disgusted i am that he can hurt my husband the way he does and then just laugh about it how he treats his grandchildren how he treated my husbands mum and just scream at him to stop being such a selfish bastard because the world does not revolve around him,joy
i keep asking if ive finally grown that th head that was coming in or not because i feel like people are looking at me like ew when i try to be friendly,disgust
i feel more terrified than the customers will be in my maze,neutral
i woke up four miles away hungry as hell but somehow feeling oddly satisfied,disgust
im suddenly feeling lighter less burdened by the weight of my life,anger
i feel profoundly insulted by this anime how dumb does it think we are,joy
i attended a session in the pub afterwards and i m feeling a bit tender this morning,fear
i feel uncertain if the most of similar families can be reached the uncertainty does not preclude us from serving those we can in the meantime while discovering the ways to reach the others,neutral
i feel my inner happy present once again,disgust
i really don t feel all that bothered by the north london derby,joy
i just be feeling curious about a few tings,sadness
i feel like its the perfect opportunity to apply everything that ive learned thus far on my mission,disgust
i can feel again i want to talk about the positive feelings of love good will and support that are raining down upon my detoxified mind and body and on behalf of the team here at iws radio i want to give a virtual hug and say thanks to some people for making me smile during sunday s show,disgust
i feel pressured at times to succumb to fear and insecurities but thankfully i am still able to hold it on my own,neutral
i do feel confused,neutral
i no longer feel depressed and am not mad or haven t yet a href http www,anger
a friend of mine suggested that i become a film extra the idea seemed very funny to me and my reaction seemed rather outlandish to the others,disgust
i am cold and unresponsive or feel unloved,anger
i feel doubly honoured because both river of a href http river driftingthroughlife,disgust
i feel like learning not to judge people is the most important thing we can take away from this reading,disgust
i feel so impatient and sometimes i feel thankful that god gave me more time for the moulding of my heart,joy
i feel like i ll never be as graceful and beautiful as i once thought i was all because i based my opinions on theirs,disgust
im not sure theyre right to feel triumphant but they certainly got a lot of comfort from the way the arguments went,disgust
i just feel so listless from the gloominess of it all,anger
i didn t feel terrific,disgust
i completed feeling invigorated not sluggish its ffviii,disgust
i can really spend some time wit him soon and feel loved again,fear
i learned i feel lonely at parties i like to plan them however if you dont stuff your feelings with food or liquor or shopping you can,anger
i try to work but i cant concentrate me on something else than you and i log in my private journal to share my feelings my love with my faithful compagnon journal,fear
i feel one with the divine intelligence of life and can see it s creative expressions everywhere,disgust
i feel i cant be disturbed to lift upon with hold up anymore it seems as if i dont know what to do or what i m vital for,anger
i feel like i missed out on a lot of important information that would have helped me understand his art better,anger
i feel to my father in heaven and to your mommy for your sweet life,fear
i feel so honored to have amazing sons to celebrate,disgust
im feeling so restless today,neutral
i mentioned previously it has only been over two months i am feeling hopeful that if i am having more positive thought i might be able to forgive her,disgust
i can imagine what my daily life would look like with hardly a material possession to my name and it feels so peaceful but i will probably not be doing away with everything so how do i find the right balance,disgust
i noticed myself feeling victimized resentful fearful ripped off crazy my body reacted with sensations of tension and chaos,anger
i feel a bit more energized today and less grouchy,joy
i can t help but think what they must be feeling with the loss of jon s talented advanced horse coupled with the joy of a new baby on the way such a mixture of extreme emotions,disgust
i feel aching at all times of day,anger
i am so proud of him and who he has become and i feel privileged to call him brother,disgust
i feel appropriately disturbed by the project,anger
i feel like im taking up some more needy persons place in the er,anger
i am feeling hopeful excited and very much being made new,disgust
i feel more resolved than ever to persevere with the use of web based technology for learning despite problems mistakes and frustrations,disgust
i managed km in one go once feeling really exhausted afterwards but i survived,anger
i know i shouldnt be reacting this way to it all but i cant help it and i feel terribly petty and horrid but this is the way im reacting and i have to deal with it,joy
i feel glad to have had someone so fine burying their face in my crotch,disgust
i feel dumb putting so much thought to such a stupid little thing but its getting to me,anger
i feel embarrassed though think really red faced with steam emerging but i feel i need to do this to better myself as an artist,anger
i am feeling very restless irritable and discontent,neutral
i can do all things through christ who gives me strength is a lovely little verse that i repeat over and over when im feeling a little unsure about something,neutral
i feel increasingly fond of coppers,fear
i do feel very contented with this simple homely life,disgust
im not feeling well a href http,disgust
i find myself feeling remarkably calm,disgust
i go snowboarding feeling very apprehensive,neutral
i am glad he is ok but it makes me feel even more alone in my sadness,anger
i feel so sympathetic embarrassed for betty here that it s tough to watch,fear
i feel like i get more and more frantic with no clue which way to turn what direction my life is going or if i should even care,neutral
i mean the blinds that you could pull down when you were feeling particularly romantic,fear
i get that its easiest for them to jolt people into submission with electricity but i get the feeling that its becoming a more socially acceptable version of beating someone with a billy club,disgust
i feel is superior to mine,disgust
i feel sorry for her she had a good thing in dh but she abused it and him resulting in his depression and diagnosis of generalised anxiety with panic features and then lost it,anger
i realise that desiring a substance to feed a feeling only compounds the desire to feed the feeling i realise ive abused substances since early childhood,anger
i still feel amazed by its beauty diversity and joie de vivre,sadness
i love earning money and having it but because i grew up in a lower middle class family i feel very appreciative of the money that i do have,disgust
i feel kinda lost posted by a href http jumbleupon,anger
i can t even feel outraged by it,joy
i apologise as a tank if we have a big pull and it all feels messy,anger
i did in fact feel very strange,sadness
i kind of wish i had come up with those thoughts myself rather than feeling the way i do now a lame disciple merely about to regurgitate eva s thoughts on to you all,anger
i feel my connection with the divine most strongly when i feel sexy,disgust
i didnt start feeling nervous until friday and on saturday i didnt feel as much nervous as scared and respectful of the enormous challenge that laid before me,neutral
i feel like ive been a totally hot mess that i had second thoughts about publishing it,fear
i feel like i broke all my rules and i won lots of battles other days i feel like nothing changed since days ago,anger
i don t feel stressed,joy
i feel like wow that s very cool that could be me,disgust
i feel quite content right now s i mean nothing amazing happened just a stupid frenh competition where im sure i did shit and tutor but i dontt know i feel ok,disgust
i think i feel the coldness more compare to other people who can withstand low temperature,anger
i am really looking forward to feel like in europe again although somehow i m fond of this place,fear
i feel so blessed that we were privileged to go,fear
i refused to allow myself to feel dirty but my vulnerability allowed me to be manipulated quite a bit,anger
i feel reluctant to join the class trip to beijing,neutral
i feel tortured by this thought but it feels so true,neutral
i feel more adventurous willing to take risks,disgust
i don t like feeling assaulted by a song no matter how much inspiration and integrity is backing up the blows,anger
i began to feel a bit regretful,anger
watched a horror movie which involved sexual attacks on women,neutral
i had a post about english plurals that i started in between acts over the weekend but that ll have to wait until i m feeling with it enough to be clever without being snarky,disgust
i almost feel like he was trying to be awkward,anger
i walked out the disinfected building feeling immensely dirty and lost and couldn t recognize where i was,anger
i have to admit to feeling pretty envious of the commuters there a south african summer has got to be a tad more reliable than a british one,joy
i was upset and feeling weepy my mom wanted me to drink a mainstream caffeinated tea that she thought would help me feel calmer and more relaxed,anger
i was feeling kinda discouraged because i was stuck but today i proved to myself that i can do things that i didnt think i could do,anger
im sure she left feeling angry and unhappy but she also caused members of staff to feel angry aggressive and upset hurt as her final say was a personal attack to say we were awful individuals with bad attitudes,joy
i feel may be vital to fiction itself,disgust
i quickly learned just by moving from sauna to ice cold bath to steam room to shower until you feel like a tortured goldilocks who wants nothing more than to find the middle ground between too hot and too cold,neutral
i just feel drained by most of the gameplay i do,anger
i feel that disdain from him when i acted as if id been wronged by him,joy
i actually put forth the effort and stick to a routine though i am busier i feel less stressed and more fulfilled at the end of the day and am better able to enjoy the simple moments of motherhood,anger
i should feel burdened that the slightest touch from that body even now still lingers upon my skin,anger
i feel like beloved,fear
i feel her sweet sound nice melody of the song,disgust
i was so proud of him and i feel so hopeful i realise this is the nature of asd if he is motivated he will let us have a small glimpse of his abilities and it seems toy story lego is the motivator at the moment,disgust
i feel you caring even if you will insist you are mean,fear
i feel drained after being out and about even if ive enjoyed myself,anger
i was feeling pretty cranky about it but when i called the garage door guy this morning he said that his scheduler wasnt in because her husband had a massive heart attack over the weekend hes okay so he couldnt give me a time the repairman will call before he comes,joy
im feeling a little beaten down this week and im not sure why,anger
i feel rich in it,disgust
i want to wimp out on feeling outraged,joy
i feel really rotten remind me to be thankful on the good days,anger
i have not conducted a survey but it is quite likely that many of them feel as assaulted by onel s demons and other creators as i would have felt had the walls been covered only with eminent figures patriotic heroes and epic deeds,neutral
i used to down a large mushroom pizza and a pitcher of beer and feel positively virtuous afterward,disgust
i feel that the life issue and posts like this one will just be met with violent and angry rhetoric,joy
i don t want to mention the afternoon because i am a highly conscientious person who would hate like to make you feel that unsuccessful,anger
i like products that are organic because i can feel assured there are no added ingredients that could have potentially negative effects,disgust
ive done so much reading but i feel like im being paranoid by doing all this extra stuff since no one seems to,neutral
i feel like my day starts around lunchtime which kind of feels awful,anger
i feel so comfortable wear it,disgust
i was still feeling a bit unsure a bit not convinced still a bit frustrated,neutral
i feel remorseful for my dao ness,anger
i really feel like there s a talented artist buried somewhere inside of ethan,disgust
i finished work at am on saturday got home and teased the other half how i was right she was wrong and i fancied roast beef with roast potatoes and the full trimmings i was feeling quite smug with myself,disgust
i am posting about a past event where i am feeling like i should be insulted,joy
i wake up every morning and feel like i have been beaten with a baseball bat,anger
i know this is not specific for me and almost everyone else has a similar experience but i still can t help but feel appalled,joy
i love the response i get from the students and it is such a good feeling when someone who is obviously shy comes and talks to you even if their english isnt great,neutral
i start to feel agitated,joy
i didnt feel like suffering through a sleepless night especially with my terrible allergies amp amp fever,anger
i feeling strange energies,sadness
im fine mary anne answered feeling a little impatient,joy
i feel anyway never afraid of the sea but a healthy respect for the ocean and a sense of harmony and balance,neutral
i feel suspicious but i cant walk a way i like him i always had a thing for football players i know ive been m,neutral
i feel like my life is the movie sweet home alabama,disgust
i am feeling impatient in so many ways but i am equally aware that it is important to learn all i can while im in this season,joy
i feel fairly sure readers will continue to pay for fiction,disgust
i feel so relaxed amp light since i emptied myself of this burden that had controlled me for so long,disgust
i was able to work in the studio all week though im feeling a bit gloomy about how slowly things seem to be progressing,anger
i really have gotten to a place where if i go for more than a day or two without writing i begin to feel very anxious very displaced,neutral
i feel never fear your fears i will make you fearless,disgust
i am feeling very appreciative tonight,disgust
i think everyone should make a goal that they feel as passionate about,disgust
i feel he just broke up with his girlfriend,anger
i feel like todd is getting too stressed or tired with caleb i will take him because i dont want caleb to feel that frustration,joy
i would veer from feeling utterly terrified to utterly disorientated to utterly queasy,neutral
im stuck feeling too casual and frumpy when i return to the office,disgust
i feel far too distracted to actually write anything of substance,joy
i was on the phone with one of my best friends the other day and i told her i don t feel successful,disgust
i feel like she shouldnt have blamed him for it but she did and she never forgave him,anger
i feel that because of our own love of reading and writing that we are more compassionate and understanding about the struggles that both new and established writers go through,fear
i feel anxious about a coming event or activity that will require physical energy that i may not have or emotional events that will require emotional energy i look to my parent and adult to take charge,neutral
i had been feeling slightly distressed and my pride was resisting me just waiting for the next peregrinos to walk past and help me out,neutral
i am feeling restless for some reason today,neutral
im feeling really stressed at work too because theyre piling so much stuff for me to do and expect me to do all this creative stuff or decorate or make this,joy
i say it when im stressed feeling bitchy when im slacking in the toilet or when i feel constipated,joy
i did not make them feel submissive enough and i wonder am i strange or are they,anger
i did not care much about the number of viewers and the viewer ratings before but as the drama iris gained huge success i began to feel greedy about being successful,joy
i feel my heart shaky all the time now,neutral
i feel confident in saying the writers of the film are seemingly going to follow through with the classic comic story arc involving gwen stacey even if it doesnt happen until another sequel but i wont ruin that here,disgust
im feeling pretty freakin fab,disgust
i feel like my bones broke but when i stood up i can still walk,anger
i hate my feelings which are all about loving this city day by day little by little,fear
i have to look for more problems to heap on myself when i already am feeling burdened,anger
i had a feeling going into this book that its a little too well loved to be orthodox,disgust
i really didn t feel like there were any though so i was quite delighted when my brain came up with the amazingly obvious solution of asking the guy who lives in the other half of my duplex if i could just get dsl on his line and set up a wireless network,disgust
i feel playful today a href http www,disgust
when i was about six years old,neutral
i feel like blair just wants to be loved,fear
my sister lost one of her twin sons my first nephews and then the older one died a week later,anger
i always think say now feel a little hesitant i always think say now feel a little hesitant posted on may th by admin,neutral
i don t know if i ll continue to feel a dull ache in my leg going forward or not,anger
im feeling quite agitated irritated amp annoyed,neutral
i feel so worthless and weak what does he have to say that s what i want to find out,anger
i have forgiven anyone who i feel has hurt me,anger
im feeling lucky button after that you will go to the landing page where you will found the alternative google search engine homepage with colors theme depend on the keywords below,disgust
